id_estacion;nom_est;longitud;latitud;altitud;et_mmy;departamento;municipio;ah;zszh;vereda;subregion;depto_region;corriente
13070170;BUENOS AIRES 1 [13070170];-75,74972584;8,772776464;10;1591;Cordoba;SanCarlos;Caribe;BajoSinu;EL HATO;;Cordoba - ;
13070190;COROZA 2 [13070190];-75,76500008;8,80472513;9;1592;Cordoba;SanCarlos;Caribe;BajoSinu;CORREGIMIENTO LOS VENADOS CAMPANITO;;Cordoba - ;
23080490;SAN CARLOS [23080490];-74,98333033;6,200004033;1064;1289;Antioquia;SanCarlos;MagdalenaCauca;RioNare;CañaVERAL;Oriente;Antioquia - Oriente;
23080800;PATIO BONITO [23080800];-74,89999661;6,183331953;946;1320;Antioquia;SanCarlos;MagdalenaCauca;RioNare;PATIO BONITO;Oriente;Antioquia - Oriente;
23080810;JORDAN EL [23080810];-74,82811173;6,249497555;824;1352;Antioquia;SanCarlos;MagdalenaCauca;RioNare;PARAGUAS;Oriente;Antioquia - Oriente;
23080930;POPO EL [23080930];-74,98333033;6,200004033;1064;1289;Antioquia;SanCarlos;MagdalenaCauca;RioNare;CañaVERAL;Oriente;Antioquia - Oriente;
23085010;CALDERAS [23085010];-75,06666843;6,1499973;1578;1163;Antioquia;SanCarlos;MagdalenaCauca;RioNare;HONDITA;Oriente;Antioquia - Oriente;
23085130;SAN CARLOS [23085130];-74,98333033;6,200004033;1064;1289;Antioquia;SanCarlos;MagdalenaCauca;RioNare;CañaVERAL;Oriente;Antioquia - Oriente;
23085220;SAN CARLOS [23085220];-75,03891999;6,157664945;1135;1271;Antioquia;SanCarlos;MagdalenaCauca;RioNare;DOSQUEBRADAS;Oriente;Antioquia - Oriente;
23125070;SAN CAYETANO [23125070];-74,06666957;5,300002729;2142;1039;Cundinamarca;SanCayetano;MagdalenaCauca;RioCarare(Minero);EL CENTRO;;Cundinamarca - ;
23085140;SAN FRANCISCO [23085140];-75,10069243;5,963803651;1293;1231;Antioquia;SanFrancisco;MagdalenaCauca;RioNare;;Oriente;Antioquia - Oriente;
24020150;MAMONAL EL HACIENDA [24020150];-73,10616868;6,576665536;1382;1209;Santander;SanGil;MagdalenaCauca;RioFonce;PALO BLANCO;;Santander - ;
25020330;CAIMITAL [25020330];-74,56916961;8,366391358;51;1578;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;CALMITAL;;Bolivar - ;
25020410;CANDELARIA LA [25020410];-74,72874745;8,219448819;30;1585;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Bolivar - ;
25020420;VARAS LAS [25020420];-74,55999888;8,390000939;22;1588;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Bolivar - ;
25020510;ALPES LOS [25020510];-74,55000365;8,416662165;20;1588;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Bolivar - ;
25020810;ASTILLEROS [25020810];-74,60572254;8,2913289;27;1586;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;GALINDO;;Bolivar - ;
25021530;TALADRO EL [25021530];-74,73332915;8,266662455;31;1585;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Bolivar - ;
25025200;TALADRO EL [25025200];-74,73332915;8,266662455;31;1585;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Bolivar - ;
25027910;LA RAYA [25027910];-74,56122587;8,344559167;35;1583;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;CALMITAL;;Bolivar - ;
26230180;LLANOS DE SAN JUAN [26230180];-75,71775095;6,427000189;878;1338;Antioquia;SanJeronimo;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;LAS ESTANCIAS;Occidente;Antioquia - Occidente;
54020040;VALENCIA LA DIVISA [54020040];-76,29083375;4,903856882;413;1468;Choco;SanJoseDelPalmar;Pacifico;RioTamanayotrosDirectosSanJuan;273077;;Choco - ;
54020050;SINAI EL [54020050];-76,2069478;4,834333894;1805;1111;Choco;SanJoseDelPalmar;Pacifico;RioTamanayotrosDirectosSanJuan;273077;;Choco - ;
54025010;SAN JOSE PALMAR [54025010];-76,23235781;4,898079469;1081;1284;Choco;SanJoseDelPalmar;Pacifico;RioTamanayotrosDirectosSanJuan;273077;;Choco - ;
25010060;URE [25010060];-75,50911;7,871137391;61;1575;Cordoba;SanJoseDeUre;MagdalenaCauca;CaucaAltoSanJorge;LA DORADA;;Cordoba - ;
21230070;SAN JUAN D RIOSECO [21230070];-74,62283355;4,851275486;1335;1221;Cundinamarca;SanJuanDeRioseco;MagdalenaCauca;RioSecoyotrosDirectosalMagdalena;;;Cundinamarca - ;
12030010;SAN JUAN DE URABA [12030010];-76,53305737;8,755218269;20;1588;Antioquia;SanJuanDeUraba;Caribe;LitoralRioMulatosyotrosdirectosalCaribe;;URABA;Antioquia - Urabá;
25020160;SAN MARCOS [25020160];-75,13333584;8,633336729;15;1590;Sucre;SanMarcos;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - ;
25020740;EUREKA HACIENDA [25020740];-75,01471973;8,629167321;18;1589;Sucre;SanMarcos;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - ;
25021470;TORNO EL HACIENDA [25021470];-75,08972503;8,576388287;23;1587;Sucre;SanMarcos;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - ;
25021660;MIRASOL [25021660];-75,25722516;8,600835111;43;1581;Sucre;SanMarcos;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - ;
25025040;AEROPUERTO LA FLORIDA [25025040];-75,18333291;8,699997307;28;1586;Sucre;SanMarcos;MagdalenaCauca;CaucaSanJorgeLaMojana;CañaCUATE;;Sucre - ;
23190520;DORADA LA [23190520];-73,43972562;7,995553442;212;1528;Cesar;SanMartin;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;EL COBRE;;Cesar - ;
23200060;SANTO DOMINGO [23200060];-73,94194346;7,670557959;59;1576;Bolivar;SanPablo;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);SANTO DOMINGO;;Bolivar - ;
23200070;TIERRABUENA FINCA [23200070];-74,18333221;7,516670429;987;1309;Bolivar;SanPablo;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);SIN DEFINIR;;Bolivar - ;
23205020;COL COOPERATIVO [23205020];-73,92555418;7,47499838;67;1573;Bolivar;SanPablo;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);;;Bolivar - ;
23120080;BORBUR 1 [23120080];-74,06666699;5,650000949;601;1414;Boyaca;SanPabloDeBorbur;MagdalenaCauca;RioCarare(Minero);ZONA URBANA;;Boyaca - ;
23120250;BORBUR 2 [23120250];-74,0687257;5,649635225;655;1399;Boyaca;SanPabloDeBorbur;MagdalenaCauca;RioCarare(Minero);ZONA URBANA;;Boyaca - ;
25020450;MONTECRISANTO [25020440];-74,4333309;8,300000834;58;1576;Sucre;SanPedro;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - ;
13070030;SABANA NUEVA [13070030];-75,83333074;9,033333563;2;1594;Cordoba;SanPelayo;Caribe;BajoSinu;BOCA LOPEZ;;Cordoba - ;
13070180;CARRILLO [13070180];-75,83177693;8,984440247;10;1591;Cordoba;SanPelayo;Caribe;BajoSinu;CAMPANITO;;Cordoba - ;
13070200;COROCITO [13070200];-75,80000433;8,950002631;13;1590;Cordoba;SanPelayo;Caribe;BajoSinu;EL TAPON;;Cordoba - ;
13080010;SAN ANTONIO [13080010];-75,95332894;8,935860544;71;1572;Cordoba;SanPelayo;Caribe;BajoSinu;GUAMA ARRIBA;;Cordoba - ;
13080030;SAN ANTONIO [13080030];-75,98333634;8,933333856;91;1566;Cordoba;SanPelayo;Caribe;BajoSinu;CORREGIMIENTO CUERO CURTIDO;;Cordoba - ;
23080630;TOPACIO EL [23080630];-74,98332966;6,383336398;1212;1251;Antioquia;SanRafael;MagdalenaCauca;RioNare;EL CERRO;Oriente;Antioquia - Oriente;
23080730;TEJAR EL [23080730];-75,03333199;6,299997768;1107;1278;Antioquia;SanRafael;MagdalenaCauca;RioNare;LA CUMBRE;Oriente;Antioquia - Oriente;
23085210;VIOLETAS LAS [23085210];-75,00277828;6,348892439;1005;1304;Antioquia;SanRafael;MagdalenaCauca;RioNare;LA LUZ;Oriente;Antioquia - Oriente;
23080760;SAN ROQUE [23080760];-75,01700121;6,487504365;1428;1198;Antioquia;SanRoque;MagdalenaCauca;RioNare;;Nordeste;Antioquia - Nordeste;
23085080;GRANJA EXPERIOMENTAL EL NUS - AUT [23085080];-74,83669015;6,483585924;836;1349;Antioquia;SanRoque;MagdalenaCauca;RioNare;LA ICA;Nordeste;Antioquia - Nordeste;
26210130;GUASABRA [26210130];-75,95583078;6,503333546;2178;1031;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;COLORADAS;Occidente;Antioquia - Occidente;
26215020;CANAFISANTO [26215020];-75,81667056;6,41666648;500;1443;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;SAN NICOLAS;Occidente;Antioquia - Occidente;
26220060;TUNAL EL [26220060];-75,83333544;6,58333356;692;1388;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;KILOMETRO 2;Occidente;Antioquia - Occidente;
26225030;COTOVE HACIENDA [26225030];-75,82733511;6,533915481;512;1439;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;EL ESPINAL;Occidente;Antioquia - Occidente;
26225060;HACIENDA COTOVE - AUT [26225060];-75,82733511;6,533915481;512;1439;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;EL ESPINAL;Occidente;Antioquia - Occidente;
21240040;SANTA ISABEL [21240040];-75,09999566;4,699997082;2063;1055;Tolima;SantaIsabel;MagdalenaCauca;RioTotare(1-7);GUAIMARAL;;Tolima - ;
21240110;BODEGA LA [21240110];-75,13892048;4,735611731;2647;939;Tolima;SantaIsabel;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;LA YUCA;;Tolima - ;
21245050;AFRICA ABAJO [21245050];-75,34999725;4,750000838;4032;712;Tolima;SantaIsabel;MagdalenaCauca;RioTotare(1-6);TOTARITO;;Tolima - ;
21245070;AFRICA LA LINEA [21245070];-75,38333239;4,766669331;4360;666;Tolima;SantaIsabel;MagdalenaCauca;RioOtunyotrosdirectosalCauca;LA FLORIDA;;Tolima - ;
21245090;ERMITA LA [21245090];-75,24999744;4,716665988;3103;857;Tolima;SantaIsabel;MagdalenaCauca;RioTotare(1-7);LA ESTRELLA;;Tolima - ;
21245100;TOTARITO [21245100];-75,26666383;4,716666025;3165;846;Tolima;SantaIsabel;MagdalenaCauca;RioTotare(1-6);TOTARITO;;Tolima - ;
21245120;ALTO PURIMA [21245120];-75,10000059;4,716665687;2239;1019;Tolima;SantaIsabel;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;BUENAVISTA;;Tolima - ;
21245140;SANTA ISABEL [21245140];-75,09445118;4,711861831;2255;1016;Tolima;SantaIsabel;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;LA PAVAS;;Tolima - ;
21255110;SANTA ISABEL [21255110];-75,13183073;4,701754429;2794;912;Tolima;SantaIsabel;MagdalenaCauca;RioTotare(1-7);BOLIVAR;;Tolima - ;
26130020;TERMALES [26130020];-75,55805931;4,844167127;1987;1071;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;SAN RAMON;;Risaralda - ;
26130170;POTREROS [26130170];-75,55805341;4,885558373;2111;1045;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;POTREROS;;Risaralda - ;
26130190;BOQUERON [26130190];-75,66666921;4,833332649;1462;1190;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;;;Risaralda - ;
26130540;PLAYA RICA [26130540];-75,59719763;4,756726338;1708;1133;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;CEDRALITO;;Risaralda - ;
26130550;BRISAS LAS HACIENDA [26130550];-75,51666916;4,73333641;2664;936;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;UCUMARI_PNN_LOS NEVADOS;;Risaralda - ;
26130560;PEZ FRESCO [26130560];-75,5755517;4,732721832;1855;1100;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;PUENTE ALBAN;;Risaralda - ;
26135110;VERACRUZ [26135110];-75,62780417;4,867640832;1679;1140;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;;;Risaralda - ;
26135150;MIRANDA LA [26135150];-75,54999613;4,850002169;2303;1006;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;SAN RAMON;;Risaralda - ;
26135160;SAN REMO [26135160];-75,57997033;4,841669855;1914;1087;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;LA PALOMA;;Risaralda - ;
26135170;BOQUERON EL [26135170];-75,38333587;4,783334708;4601;635;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;LA FLORIDA;;Risaralda - ;
26135230;PICO PARAMO SANTA R [26135230];-75,45000038;4,783334446;4127;698;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;PARAMO STA. ROSA_PNN_LOS_NEVADOS_Z. CONSERV.;;Risaralda - ;
23200020;CANELOS LOS [23200020];-74,16666402;7,866662783;1044;1294;Bolivar;SantaRosaDelSur;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);PALMAR BAJO;;Bolivar - ;
23205030;SANTA ROSA D SIMITI [23205030];-74,05916772;7,965278347;641;1403;Bolivar;SantaRosaDelSur;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);;;Bolivar - ;
23205050;CANELOS - AUT [23205050];-74,24097527;7,885412542;1055;1291;Bolivar;SantaRosaDelSur;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);SIN DEFINIR;;Bolivar - ;
26255020;SANTA ISABEL [26255020];-75,56000083;6,780001907;2625;943;Antioquia;SantaRosaDeOsos;MagdalenaCauca;RioPorce;EL CHAMIZO;Norte;Antioquia - Norte;
27010840;SAN PABLO [27010840];-75,24653158;6,601999065;1948;1080;Antioquia;SantaRosaDeOsos;MagdalenaCauca;RioPorce;SAN PABLO;Norte;Antioquia - Norte;
27010880;MONTANITAS [27010880];-75,39221825;6,70286223;2617;945;Antioquia;SantaRosaDeOsos;MagdalenaCauca;AltoNechi;EL VERGEL;Norte;Antioquia - Norte;
27015110;ARAGON - [27015110];-75,55572313;6,780060623;2744;921;Antioquia;SantaRosaDeOsos;MagdalenaCauca;RioPorce;EL CHAMIZO;Norte;Antioquia - Norte;
23080390;SANTO DOMINGO [23080390];-75,16380651;6,468305496;1939;1082;Antioquia;SantoDomingo;MagdalenaCauca;RioNare;;Nordeste;Antioquia - Nordeste;
23080660;MORRO EL [23080660];-75,13333041;6,466670829;2056;1057;Antioquia;SantoDomingo;MagdalenaCauca;RioNare;REYES;Nordeste;Antioquia - Nordeste;
27015190;GUAYABITO [27015190];-75,14675328;6,540391517;1401;1205;Antioquia;SantoDomingo;MagdalenaCauca;RioPorce;SANTIAGO;Nordeste;Antioquia - Nordeste;
23080920;SANTUARIO [23080920];-75,27000365;6,130000873;2148;1038;Antioquia;Santuario;MagdalenaCauca;RioNare;EL CARMELO;Oriente;Antioquia - Oriente;
26145030;CAMELIA LA [26145030];-75,97000416;5,079997575;1678;1140;Risaralda;Santuario;MagdalenaCauca;RioRisaralda;SIN DEFINIR;;Risaralda - ;
23085160;CORRIENTES [23085160];-75,25355854;6,311942858;1952;1079;Antioquia;SanVicente;MagdalenaCauca;RioNare;CORRIENTES;Oriente;Antioquia - Oriente;
24050060;SAN VICENTE [24050060];-73,41083008;6,872778419;724;1380;Santander;SanVicenteDeChucuri;MagdalenaCauca;RioSogamoso;MERIDA;;Santander - ;
24050070;PUTANA LA [24050070];-73,52055591;7,127162994;148;1548;Santander;SanVicenteDeChucuri;MagdalenaCauca;RioSogamoso;CASA DE BARRO;;Santander - ;
24050110;ALBANIA [24050110];-73,63222187;6,911946189;203;1531;Santander;SanVicenteDeChucuri;MagdalenaCauca;RioSogamoso;ALBANIA;;Santander - ;
23060290;SILENCIO EL [23060290];-74,41205629;4,973167197;1370;1212;Cundinamarca;Sasaima;MagdalenaCauca;RioNegro;LA GRANJA;;Cundinamarca - ;
27011100;BRISAS LAS [27011100];-74,82183215;7,158807727;608;1412;Antioquia;Segovia;MagdalenaCauca;RioPorce;MATA;Nordeste;Antioquia - Nordeste;
27030140;PALMA DE COCO LA [27030140];-74,80794735;7,23610778;199;1532;Antioquia;Segovia;MagdalenaCauca;BajoNechi(md);LAURELES;Nordeste;Antioquia - Nordeste;
27030230;MONTEVERDE [27030230];-74,65000306;7,349997287;404;1471;Antioquia;Segovia;MagdalenaCauca;BajoNechi(md);SANTA ISABEL;Nordeste;Antioquia - Nordeste;
27035020;BOQUETE EL [27035020];-74,6500033;7,133331473;537;1432;Antioquia;Segovia;MagdalenaCauca;BajoNechi(md);RIO BAGRE;Nordeste;Antioquia - Nordeste;
23140060;MELITOSA LA [23140060];-73,79999615;6,633334565;120;1557;Santander;Simacota;MagdalenaCauca;RioOpon;LA MILITOSA;;Santander - ;
23147020;PUENTE FERROCARRIL [23147020];-73,9350016;6,773612872;88;1567;Santander;Simacota;MagdalenaCauca;RioOpon;PUENTE OPON;;Santander - ;
24010660;SIMACOTA [24010660];-73,33389111;6,443608408;1053;1292;Santander;Simacota;MagdalenaCauca;RioSuarez;;;Santander - ;
24010150;SIMIJACA [24010150];-73,86369862;5,511308447;2626;943;Cundinamarca;Simijaca;MagdalenaCauca;RioSuarez;SALITRE;;Cundinamarca - ;
24011010;SIMIJACA [24011010];-73,84999659;5,616668711;2701;929;Cundinamarca;Simijaca;MagdalenaCauca;RioSuarez;RESGUARDO;;Cundinamarca - ;
23200010;SIMITI [23200010];-73,95055288;7,9602756;40;1582;Bolivar;Simiti;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);CIENAGA DE SIMITI;;Bolivar - ;
24010780;SOCORRO [24010780];-73,26666656;6,433331305;1341;1219;Santander;Socorro;MagdalenaCauca;RioSuarez;BARIRI;;Santander - ;
24015370;HACIENDA MAJAVITA UL [24015370];-73,24858257;6,471801661;1373;1212;Santander;Socorro;MagdalenaCauca;RioSuarez;ALTO DE CHOCHOS;;Santander - ;
23050100;SAN MIGUEL [23050100];-74,7260803;5,730752415;170;1541;Antioquia;Sonson;MagdalenaCauca;RioLaMiel(Samana);SAN MIGUEL;Oriente;Antioquia - Oriente;
23070010;CLARO DE LUNA [23070010];-74,76203188;5,86141789;321;1495;Antioquia;Sonson;MagdalenaCauca;DirectosMagdalenaMedioentreRiosLaMielyNare;PARCELAS;Oriente;Antioquia - Oriente;
23070020;RIO CLARO [23070020];-74,84835761;5,855531541;413;1468;Antioquia;Sonson;MagdalenaCauca;DirectosMagdalenaMedioentreRiosLaMielyNare;LA DANTA;Oriente;Antioquia - Oriente;
26180180;SONSON [26180180];-75,29449992;5,715247134;2378;991;Antioquia;Sonson;MagdalenaCauca;RioArma;RIO ARRIBA;Oriente;Antioquia - Oriente;
26235020;VEGA LA-TAB RUBIOS [26235020];-75,80000088;6,533336198;447;1458;Antioquia;Sopetran;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;EL RODEO;Occidente;Antioquia - Occidente;
24010670;SUCRE [24010670];-73,79638674;5,919718998;2321;1002;Santander;Sucre;MagdalenaCauca;RioSuarez;CUCHINA II;;Santander - ;
25020500;VILLA CECILIA HACIENDA [25020500];-74,72944667;8,81611557;12;1591;Sucre;Sucre;MagdalenaCauca;CaucaSanJorgeLaMojana;SAN JOSE;;Sucre - ;
25021360;CAMPO ALEGRE [25021360];-74,7119454;8,924725498;11;1591;Sucre;Sucre;MagdalenaCauca;CaucaSanJorgeLaMojana;FUNDACION;;Sucre - ;
25021370;SAN LUIS [25021370];-74,7080526;8,881662544;20;1588;Sucre;Sucre;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - ;
25021560;ISLA DEL COCO [25021560];-74,79861099;8,902780885;12;1591;Sucre;Sucre;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - ;
25027110;SUCRE [25027110];-74,72222435;8,809717835;12;1591;Sucre;Sucre;MagdalenaCauca;CaucaSanJorgeLaMojana;QUITASUEÑO;;Sucre - ;
26170160;NACIONAL LA GRANJA [26170160];-75,71666302;5,716668115;1829;1106;Antioquia;Tamesis;MagdalenaCauca;RioFRioyOtrosDirectosalCauca;LA ALACENA;SUROESTE;Antioquia - Suroeste;
26175030;NACIONAL GRANJA LA [26175030];-75,69091764;5,717331839;1133;1271;Antioquia;Tamesis;MagdalenaCauca;RioFRioyOtrosDirectosalCauca;EL LIBANO;SUROESTE;Antioquia - Suroeste;
26240070;ALTO EL MUNECO [26240070];-75,4166671;7,600001985;139;1551;Antioquia;Taraza;MagdalenaCauca;RioTarazaRioMan;EL GUAIMARO;Bajo Cauca;Antioquia - Bajo Cauca;
26240080;HOYO RICO [26240080];-75,44999826;7,383329083;903;1331;Antioquia;Taraza;MagdalenaCauca;RioTarazaRioMan;AREA SIN LEVANTAR;Bajo Cauca;Antioquia - Bajo Cauca;
26240170;PLAYALTA [26240170];-75,44855137;7,562554895;132;1553;Antioquia;Taraza;MagdalenaCauca;RioTarazaRioMan;CHUCHUI;Bajo Cauca;Antioquia - Bajo Cauca;
26245030;TARAZA [26245030];-75,40000072;7,583331292;94;1565;Antioquia;Taraza;MagdalenaCauca;RioTarazaRioMan;;Bajo Cauca;Antioquia - Bajo Cauca;
26250110;BARRO BLANCO [26250110];-75,26438507;7,474110805;190;1535;Antioquia;Taraza;MagdalenaCauca;DirectosalCaucaentrePtoValdiviayRioNechi;BARRO BLANCO;Bajo Cauca;Antioquia - Bajo Cauca;
27020280;MARGARITAS LAS [27020280];-75,26667085;7,249997571;748;1373;Antioquia;Taraza;MagdalenaCauca;AltoNechi;TAHAMI;Bajo Cauca;Antioquia - Bajo Cauca;
13010010;MOLINILLO [13010010];-76,04999611;7,683336222;183;1537;Cordoba;Tierralta;Caribe;AltoSinuUrra;EL PARAISO (PNN);;Cordoba - ;
13010020;TUCURA [13010020];-76,2666654;7,933330439;130;1554;Cordoba;Tierralta;Caribe;AltoSinuUrra;JAMAICA;;Cordoba - ;
13010040;FLECHA LA [13010040];-75,9666685;7,63333718;268;1511;Cordoba;Tierralta;Caribe;AltoSinuUrra;EL PARAISO (PNN);;Cordoba - ;
13015010;URRA 2 [13015010];-76,20000357;7,733331291;220;1526;Cordoba;Tierralta;Caribe;AltoSinuUrra;RESG. ALTO SINU - ESMERALDA CRUZ GRANDE E IWAGA;;Cordoba - ;
13015020;TUCURA [13015020];-76,24999937;7,966665014;116;1558;Cordoba;Tierralta;Caribe;AltoSinuUrra;REPRESA DE URRA;;Cordoba - ;
13015030;CAMPO BELLO [13015030];-76,23333608;7,983329911;116;1558;Cordoba;Tierralta;Caribe;AltoSinuUrra;REPRESA DE URRA;;Cordoba - ;
13015040;REPRESA URRA [13015040];-76,20305888;8,014168835;132;1553;Cordoba;Tierralta;Caribe;MedioSinu;ANGOSTURA;;Cordoba - ;
13020020;CIELO EL [13020020];-76,41667102;7,916668726;711;1383;Cordoba;Tierralta;Caribe;AltoSinuUrra;NAIN;;Cordoba - ;
13020040;SAIZA [13020040];-76,48333372;7,70000116;1515;1178;Cordoba;Tierralta;Caribe;AltoSinuUrra;LA ESTRELLA;;Cordoba - ;
13025020;ESMERALDA LA [13025020];-76,24999778;7,833333755;243;1519;Cordoba;Tierralta;Caribe;AltoSinuUrra;RESG. ALTO SINU - ESMERALDA CRUZ GRANDE E IWAGA;;Cordoba - ;
13025030;DESPENSA LA [13025030];-76,29999708;7,883331398;206;1530;Cordoba;Tierralta;Caribe;AltoSinuUrra;NAIN;;Cordoba - ;
13030010;TIERRALTA [13030010];-76,05305898;8,186662288;48;1579;Cordoba;Tierralta;Caribe;MedioSinu;CABECERA;;Cordoba - ;
13035010;PUERTO NUEVO [13035010];-76,28333663;7,95000393;116;1558;Cordoba;Tierralta;Caribe;AltoSinuUrra;REPRESA DE URRA;;Cordoba - ;
13040010;QUIMARI [13040010];-76,3333317;8,066663612;185;1537;Cordoba;Tierralta;Caribe;AltoSinuUrra;GUASIMO;;Cordoba - ;
13060030;CARAMELO [13060030];-75,90388484;8,266112765;53;1578;Cordoba;Tierralta;Caribe;MedioSinu;CARAMELO;;Cordoba - ;
25021320;EL SUDAN [25021320];-74,20999962;8,639995954;39;1582;Bolivar;Tiquisio(PuertoRico);MagdalenaCauca;CaucaSanJorgeDirectosBajoCaucaCgaLaRayaRioNechi;EL SUDAN;;Bolivar - ;
26200120;OTRAMINA [26200120];-75,79458739;6,07294225;1381;1210;Antioquia;Titiribi;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;SITIO VIEJO;SUROESTE;Antioquia - Suroeste;
26235030;MATANZAS [26235030];-75,66594696;7,035834154;540;1431;Antioquia;Toledo;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;MIRAFLORES;Norte;Antioquia - Norte;
23190410;BRASIL EL [23190410];-73,01667102;7,149998148;1882;1094;Santander;Tona;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;CARAGUA;;Santander - ;
23190690;MARIANA LA HACIENDA [23190690];-73;7,116669015;2674;934;Santander;Tona;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;GUAUMALES;;Santander - ;
23195060;MARIANA LA [23195060];-73;7,116669015;2674;934;Santander;Tona;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;GUAUMALES;;Santander - ;
26110070;SAN ANTONIO [26110070];-76,06666889;4,616666209;933;1323;ValledelCauca;Toro;MagdalenaCauca;RiosPescadorRUTChancoCatarinayCañaveral;EL BOHIO;;ValledelCauca - ;
26110160;SAN FRANCISCO [26110160];-76,03572587;4,684862497;945;1320;ValledelCauca;Toro;MagdalenaCauca;RiosPescadorRUTChancoCatarinayCañaveral;SAN FRANCISCO;;ValledelCauca - ;
26110300;CEROS [26110300];-76,03444169;4,616389189;907;1330;ValledelCauca;Toro;MagdalenaCauca;RiosPescadorRUTChancoCatarinayCañaveral;EL BOHIO;;ValledelCauca - ;
11140010;MARIRRIO [11140010];-76,95000428;8,000000001;11;1591;Antioquia;Turbo;Caribe;DarienDirectosBajoAtratoentreRioSucioydesembocadura;LEONCITO;URABA;Antioquia - Urabá;
12010010;TORMENTO EL [12010010];-76,85527719;7,76638536;1;1594;Antioquia;Turbo;Caribe;LitoralRioLeon;LOS MANGOS MEDIOS;URABA;Antioquia - Urabá;
12010100;EUPOL [12010100];-76,61738789;7,945529218;30;1585;Antioquia;Turbo;Caribe;LitoralRioLeon;AGUAS FRIAS;URABA;Antioquia - Urabá;
